SCHEMA;TABLE_NAME;COLUMN_NAME;TABLE_KEY
DELTA;GEN_CLIENTEMEDIASINISTRO;VALMEDIASINISTROLIBERADA;NAO
DELTA;GEN_CLIENTEMONTADORA;CODCLIENTE;SIM
DELTA;GEN_CLIENTEMONTADORA;CODCLIENTEMONTADORA;SIM
DELTA;GEN_CLIENTEMONTADORA;CODMONTADORA;SIM
DELTA;GEN_CLIENTENPD;CODCLIENTE;SIM
DELTA;GEN_CLIENTENPD;CODUSUARIORECEITA;NAO
DELTA;GEN_CLIENTENPD;CODUSUARIOSINTEGRA;NAO
DELTA;GEN_CLIENTENPD;CODWSRECEITA;NAO
DELTA;GEN_CLIENTENPD;CODWSSINTEGRA;NAO
DELTA;GEN_CLIENTENPD;DATCONSULTARECEITA;NAO
DELTA;GEN_CLIENTENPD;DATCONSULTASINTEGRA;NAO
DELTA;GEN_CLIENTENPD;DATREGISTRO;SIM
DELTA;GEN_CLIENTENPD;IDTCONSULTARECEITA;SIM
DELTA;GEN_CLIENTENPD;IDTCONSULTASINTEGRA;SIM
DELTA;GEN_CLIENTENPD;IDTCONSULTAWS;NAO
DELTA;GEN_CLIENTEOBSVENDEDOR;CODCLIENTE;SIM
DELTA;GEN_CLIENTEOBSVENDEDOR;CODOBSVENDEDOR;SIM
DELTA;GEN_CLIENTEOBSVENDEDOR;CODUSUARIO;SIM
DELTA;GEN_CLIENTEOBSVENDEDOR;DATOBSVENDEDOR;SIM
DELTA;GEN_CLIENTEOBSVENDEDOR;DSCOBSVENDEDOR;NAO
DELTA;GEN_CLIENTEPESQUISA;CODCLIENTE;SIM
DELTA;GEN_CLIENTEPESQUISA;CODUSUARIO;SIM
DELTA;GEN_CLIENTEPESQUISA;DATPESQUISA;NAO
DELTA;GEN_CLIENTEPESQUISA;DSCFORNECEDORCOLA;NAO
DELTA;GEN_CLIENTEPESQUISA;DSCFORNECEDORRETROVISOR;NAO
DELTA;GEN_CLIENTEPESQUISA;DSCFORNECEDORVIDRO;NAO
DELTA;GEN_CLIENTEPESQUISA;DSCGRUPO;NAO
DELTA;GEN_CLIENTEPESQUISA;IDTCOLA;SIM
DELTA;GEN_CLIENTEPESQUISA;IDTRETROVISOR;SIM
DELTA;GEN_CLIENTEPESQUISA;IDTVIDRO;SIM
DELTA;GEN_CLIENTEPESQUISA;NUMPERIODICIDADEEMAIL;NAO
DELTA;GEN_CLIENTEPESQUISA;OBSPESQUISA;NAO
DELTA;GEN_CLIENTEPOTENCIAL;CODCLIENTEPOTENCIAL;SIM
DELTA;GEN_CLIENTEPOTENCIAL;DSCCLIENTEPOTENCIAL;SIM
DELTA;GEN_CLIENTEPOTENCIAL;NUMPOTENCIAL;SIM
DELTA;GEN_CLIENTEPRODUTOGRUPO;CODCLIENTE;SIM
DELTA;GEN_CLIENTEPRODUTOGRUPO;CODGRUPO;SIM
DELTA;GEN_CLIENTERELACIONADO;CODCLIENTE;SIM
DELTA;GEN_CLIENTERELACIONADO;CODCLIENTERELACIONADO;SIM
DELTA;GEN_CLIENTERELACIONADOFINAN;CODCLIENTE;SIM
DELTA;GEN_CLIENTERELACIONADOFINAN;CODCLIENTERELACIONADO;SIM
DELTA;GEN_CLIENTERELACIONADOFINAN;CODCLIENTERELAFINC;SIM
DELTA;GEN_CLIENTERELACIONADOFINAN;DATREGISTRO;NAO
DELTA;GEN_CLIENTERELACIONADOFINAN;DSCDESCRICAO;NAO
DELTA;GEN_CLIENTEROADSHOW;CODCLIENTE;SIM
DELTA;GEN_CLIENTEROADSHOW;CODCLIROADSHOW;SIM
DELTA;GEN_CLIENTEROADSHOW;DATCADASTRO;NAO
DELTA;GEN_CLIENTEROADSHOW;DSCCEP;NAO
DELTA;GEN_CLIENTEROADSHOW;DSCENDERECO;NAO
DELTA;GEN_CLIENTEROADSHOW;IDTINTEGRADO;NAO
DELTA;GEN_CLIENTESEGURADORA;CODCLIENTE;SIM
DELTA;GEN_CLIENTESEGURADORA;CODCONCORRENTE;SIM
DELTA;GEN_CLIENTESOCIO;CODCLIENTE;SIM
DELTA;GEN_CLIENTESOCIO;CODCLIENTESOCIO;NAO
DELTA;GEN_CLIENTESOCIO;DATALTERACAO;NAO
DELTA;GEN_CLIENTESOCIO;DATENTRADA;NAO
DELTA;GEN_CLIENTESOCIO;DATFUNDACAO;NAO
DELTA;GEN_CLIENTESOCIO;DSCCPFMAE;NAO
DELTA;GEN_CLIENTESOCIO;DSCCPFPAI;NAO
DELTA;GEN_CLIENTESOCIO;DSCNOMEMAE;NAO
DELTA;GEN_CLIENTESOCIO;DSCNOMEPAI;NAO
DELTA;GEN_CLIENTESOCIO;NOMSOCIO;SIM
DELTA;GEN_CLIENTESOCIO;NUMCPF;SIM
DELTA;GEN_CLIENTESOCIO;PCTCOTA;NAO
DELTA;GEN_CLIENTETELEFONE;CODCLIENTE;SIM
DELTA;GEN_CLIENTETELEFONE;CODCLIENTECONTATO;NAO
DELTA;GEN_CLIENTETELEFONE;CODCLIENTETELEFONE;NAO
DELTA;GEN_CLIENTETELEFONE;CODSEQCONTATO;SIM
DELTA;GEN_CLIENTETELEFONE;CODTIPOCONTATO;NAO
DELTA;GEN_CLIENTETELEFONE;CODTIPOTELEFONE;SIM
DELTA;GEN_CLIENTETELEFONE;IDTNECESSITADDD;SIM
DELTA;GEN_CLIENTETELEFONE;NUMDDD;SIM
DELTA;GEN_CLIENTETELEFONE;NUMORDEM;NAO
DELTA;GEN_CLIENTETELEFONE;NUMTELEFONE;SIM
DELTA;GEN_CLIENTETEMP;CEP;NAO
DELTA;GEN_CLIENTETEMP;CODCIDADEIBGE;NAO
DELTA;GEN_CLIENTETEMP;CODCIDADESERPRO;NAO
DELTA;GEN_CLIENTETEMP;DATDATANASCIMENTO;NAO
DELTA;GEN_CLIENTETEMP;DATFUNDACAO;NAO
DELTA;GEN_CLIENTETEMP;DSCBAIRRO;NAO
DELTA;GEN_CLIENTETEMP;DSCCIDADE;NAO
DELTA;GEN_CLIENTETEMP;DSCCNAE;NAO
DELTA;GEN_CLIENTETEMP;DSCCNPJ;NAO
DELTA;GEN_CLIENTETEMP;DSCCOMPLEMENTO;NAO
DELTA;GEN_CLIENTETEMP;DSCEMAIL;NAO
DELTA;GEN_CLIENTETEMP;DSCENDERECO;NAO
DELTA;GEN_CLIENTETEMP;DSCESTADO;NAO
DELTA;GEN_CLIENTETEMP;DSCLATITUDE;NAO
DELTA;GEN_CLIENTETEMP;DSCLONGITUDE;NAO
DELTA;GEN_CLIENTETEMP;DSCNATUREZA;NAO
DELTA;GEN_CLIENTETEMP;DSCRAZAOSOCIAL;NAO
DELTA;GEN_CLIENTETEMP;DSCREGIMETRBUTARIO;NAO
DELTA;GEN_CLIENTETEMP;DSCSETOR;NAO
DELTA;GEN_CLIENTETEMP;DSCSUBSETOR;NAO
DELTA;GEN_CLIENTETEMP;DSCTELEFONE;NAO
DELTA;GEN_CLIENTETEMP;NOMCLIENTE;NAO
DELTA;GEN_CLIENTETEMP;NUMCAPITALSOCIAL;NAO
DELTA;GEN_CLIENTETEMP;NUMNUMERO;NAO
DELTA;GEN_CLIENTETEMPCONTATO;DSCCNPJ;NAO
DELTA;GEN_CLIENTETEMPCONTATO;DSCCPF;NAO
DELTA;GEN_CLIENTETEMPCONTATO;DSCPAIS;NAO
DELTA;GEN_CLIENTETEMPCONTATO;DSCQUALIFICACAO;NAO
DELTA;GEN_CLIENTETEMPCONTATO;DSCQUALIFICACAOLEGAL;NAO
DELTA;GEN_CLIENTETEMPCONTATO;NOMCONTATO;NAO
DELTA;GEN_CLIENTETEMPCONTATO;NOMRESPONSAVEL;NAO
DELTA;GEN_CLIENTETEMPEMAIL;DSCCNPJ;NAO
DELTA;GEN_CLIENTETEMPEMAIL;DSCEMAIL;NAO
DELTA;GEN_CLIENTETEMPTELEFONE;DSCCNPJ;NAO
DELTA;GEN_CLIENTETEMPTELEFONE;DSCTELEFONE;NAO
DELTA;GEN_CLIENTETIPO;CODTIPOCLIENTE;SIM
DELTA;GEN_CLIENTETIPO;DSCTIPOCLIENTE;SIM
DELTA;GEN_CLIENTEUSUARIOWEB;CODCLIENTE;SIM
DELTA;GEN_CLIENTEUSUARIOWEB;DATULTIMOACESSOSITE;NAO
DELTA;GEN_CLIENTEUSUARIOWEB;DSCCHAVENOVASENHA;NAO
DELTA;GEN_CLIENTEUSUARIOWEB;DSCCHAVESEGURANCA;NAO
DELTA;GEN_CLIENTEUSUARIOWEB;DSCEMAIL;NAO
DELTA;GEN_CLIENTEUSUARIOWEB;DSCIPULTIMOACESSOSITE;NAO
DELTA;GEN_CLIENTEUSUARIOWEB;DSCSENHAINTERNET;NAO
DELTA;GEN_CLIENTEUSUARIOWEB;IDTAVISOVENCIDO;SIM
DELTA;GEN_CLIENTEUSUARIOWEB;IDTAVISOVENCIMENTO;SIM
DELTA;GEN_CLIENTEUSUARIOWEB;IDTENVIANOTIFICACAO;SIM
DELTA;GEN_CLIENTEUSUARIOWEB;IDTMEIOAVISOVENCIDO;SIM
DELTA;GEN_CLIENTEUSUARIOWEB;IDTMEIOAVISOVENCIMENTO;SIM
DELTA;GEN_CLIENTEUSUARIOWEB;QTDDIASPOSVENCIMENTO;NAO
DELTA;GEN_CLIENTEUSUARIOWEB;QTDDIASPREVENCIMENTO;NAO
DELTA;GEN_CLIENTEUSUARIOWEB;QTDVISITASITE;NAO
DELTA;GEN_CLIENTEWSCONFIE;CODCLIENTE;SIM
DELTA;GEN_CLIENTEWSCONFIE;DSCCNPJ;SIM
DELTA;GEN_CLIENTEWSCONFIEABREV;DSCABREVIACAO;NAO
DELTA;GEN_CLIENTEWSCONFIEABREV;DSCNOME;SIM
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;DSCCAMPOCADCLIENTE;SIM
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;DSCCAMPODTRECEITA;NAO
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;DSCCAMPODTSINTEGRA;NAO
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;DSCCAMPOXMLRECEITA;NAO
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;DSCCAMPOXMLSINTEGRA;NAO
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;DSCNODTRECEITA;NAO
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;DSCNODTSINTEGRA;NAO
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;DSCNOXMLRECEITA;NAO
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;DSCNOXMLSINTEGRA;NAO
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;IDTEXECUTAR;NAO
DELTA;GEN_CLIENTEWSCONFIEATUALIZA;PDSCSQL;NAO
DELTA;GEN_CLIENTEWSCONFIEDET;CODCAMPOXML;NAO
DELTA;GEN_CLIENTEWSCONFIEDET;DSCCAMPOXML;NAO
DELTA;GEN_CLIENTEWSCONFIEDET;DSCSNOXML;NAO
DELTA;GEN_CLIENTEWSCONFIEDET;DSCSUBCAMPO;NAO
DELTA;GEN_CLIENTEWSCONFIEDET;VALCAMPOXML;NAO
DELTA;GEN_CLIENTEWSCONFIEXML;CODCLIENTE;SIM
DELTA;GEN_CLIENTEWSCONFIEXML;CONTEUDOXML;NAO
DELTA;GEN_CLIENTEWSCONFIEXML;DATCONSULTA;SIM
DELTA;GEN_CLIENTEWSCONFIEXML;IDTEXECUCAO;NAO
DELTA;GEN_CLIENTEWSCONFIEXMLCADCAMPO;CODCAMPOXML;SIM
DELTA;GEN_CLIENTEWSCONFIEXMLCADCAMPO;CODTPCAMPOXML;SIM
DELTA;GEN_CLIENTEWSCONFIEXMLCADCAMPO;DSCNOMECAMPO;SIM
DELTA;GEN_CLIENTEWSCONFIEXMLCADCAMPO;DSCNOMECAMPOXML;SIM
DELTA;GEN_CLIENTEWSCONFIEXMLTPCAMPO;CODTPCAMPOXML;NAO
DELTA;GEN_CLIENTEWSCONFIEXMLTPCAMPO;DSCTIPOCAMPOXML;NAO
DELTA;GEN_CNAE;CODCNAE;SIM
DELTA;GEN_CNAE;DSCCNAE;NAO
DELTA;GEN_COMPUTADOR;CODCOMPUTADOR;SIM
DELTA;GEN_COMPUTADOR;CODEMPRESA;SIM
DELTA;GEN_COMPUTADOR;CODTIPOCOMPUTADOR;SIM
DELTA;GEN_COMPUTADOR;DSCNOME;SIM
DELTA;GEN_COMUNICADO;CODCOMUNICADO;SIM
DELTA;GEN_COMUNICADO;CODUSUARIOALTERACAO;NAO
DELTA;GEN_COMUNICADO;CODUSUARIOCRIACAO;SIM
DELTA;GEN_COMUNICADO;DATALTERACAO;NAO
DELTA;GEN_COMUNICADO;DATCRIACAO;NAO
DELTA;GEN_COMUNICADO;DSCCHAMADA;NAO
DELTA;GEN_COMUNICADO;DSCIMAGEM;NAO
DELTA;GEN_COMUNICADO;DSCMENSAGEM;NAO
DELTA;GEN_COMUNICADO;DSCTITULO;NAO
DELTA;GEN_COMUNICADO;IDTATIVO;NAO
DELTA;GEN_COMUNICADO;IDTPRIORIDADE;NAO
DELTA;GEN_COMUNICADO;IDTTIPO;NAO
DELTA;GEN_COMUNICADOAREA;CODAREA;SIM
DELTA;GEN_COMUNICADOAREA;CODCOMUNICADO;SIM
DELTA;GEN_COMUNICADOTIPOCREDENCIAMEN;CODCOMUNICADO;SIM
DELTA;GEN_COMUNICADOTIPOCREDENCIAMEN;CODCOMUNICADOTIPOCREDENCIAMENT;SIM
DELTA;GEN_COMUNICADOTIPOCREDENCIAMEN;CODTIPOCREDENCIAMENTO;SIM
DELTA;GEN_COMUNICADOUF;CODCOMUNICADO;SIM
DELTA;GEN_COMUNICADOUF;CODCOMUNICADOUF;SIM
DELTA;GEN_COMUNICADOUF;CODUF;SIM
DELTA;GEN_CONCORRENTE;CODCONCORRENTE;SIM
DELTA;GEN_CONCORRENTE;DSCCONCORRENTE;SIM
DELTA;GEN_CONFDUPLICATASEMREGISTRO;CODCFOP;SIM
DELTA;GEN_CONFDUPLICATASEMREGISTRO;CODCLIENTE;SIM
DELTA;GEN_CONFDUPLICATASEMREGISTRO;CODEMPRESA;SIM
DELTA;GEN_CONFDUPLICATASEMREGISTRO;IDTSEMREGISTRO;SIM
DELTA;GEN_CONFIGCATEGORIASELLER;CODCATEGORIASELLER;SIM
DELTA;GEN_CONFIGCATEGORIASELLER;CODCONFIGCATEGORIASELLER;SIM
DELTA;GEN_CONFIGCATEGORIASELLER;CODGRUPO;SIM
DELTA;GEN_CONFIGCATEGORIASELLER;CODSEGMENTOPRODUTO;SIM
DELTA;GEN_CONFIGCATEGORIASELLER;CODSEGMENTOTIPOPRODUTO;SIM
DELTA;GEN_CONFIGURACAOEMAIL;IDTARQUIVAREMAIL;SIM
DELTA;GEN_CONFIGURACAOSISTEMA;IDTSERVIDORWEB;SIM
DELTA;GEN_CONFIGURAFAIXAFRETE;CODFAIXA;SIM
DELTA;GEN_CONFIGURAFAIXAFRETE;VALORFINAL;NAO
DELTA;GEN_CONFIGURAFAIXAFRETE;VALORINICIAL;NAO
DELTA;GEN_CONFIGURAFAIXAFRETE;VALPERCENTFRETE;NAO
DELTA;GEN_CONSENTIMENTO;CODATENDIMENTO;NAO
DELTA;GEN_CONSENTIMENTO;CODCLIENTE;NAO
DELTA;GEN_CONSENTIMENTO;CODCONSENTIMENTO;SIM
DELTA;GEN_CONSENTIMENTO;DATACAO;SIM
DELTA;GEN_CONSENTIMENTO;DSCMOTIVOACAO;SIM
DELTA;GEN_CONSENTIMENTO;DSCORIGEMACAO;SIM
DELTA;GEN_CONSENTIMENTO;IDTACAO;SIM
DELTA;GEN_CONSENTIMENTOHISTORICO;CODATENDIMENTO;NAO
DELTA;GEN_CONSENTIMENTOHISTORICO;CODCLIENTE;NAO
DELTA;GEN_CONSENTIMENTOHISTORICO;CODCONSENTIMENTO;SIM
DELTA;GEN_CONSENTIMENTOHISTORICO;DATACAO;SIM
DELTA;GEN_CONSENTIMENTOHISTORICO;DSCMOTIVOACAO;SIM
DELTA;GEN_CONSENTIMENTOHISTORICO;DSCORIGEMACAO;SIM
DELTA;GEN_CONSENTIMENTOHISTORICO;IDTACAO;SIM
DELTA;GEN_CONSULTAPFSERASAVENDA;CODCLIENTE;SIM
DELTA;GEN_CONSULTAPFSERASAVENDA;CODCONSULTAPFSERASA;SIM
DELTA;GEN_CONSULTAPFSERASAVENDA;CODEMPRESA;SIM
DELTA;GEN_CONSULTAPFSERASAVENDA;CODUSUARIO;SIM
DELTA;GEN_CONSULTAPFSERASAVENDA;CODVENDA;SIM
DELTA;GEN_CONSULTAPFSERASAVENDA;DATCONSULTA;SIM
DELTA;GEN_CONSULTAPFSERASAVENDA;DSCDIVERGENCIA;NAO
DELTA;GEN_CONSULTAPFSERASAVENDA;DSCNOMECOMPLETO;NAO
DELTA;GEN_CONSULTAPFSERASAVENDA;DSCTELEFONES;NAO
DELTA;GEN_CONSULTAPFSERASAVENDA;IDTSITUACAO;NAO
DELTA;GEN_CONSULTAPFSERASAVENDA;IDTSTATUS;SIM
DELTA;GEN_CONTACORRENTE;CHAVEITAUBOLETO;NAO
DELTA;GEN_CONTACORRENTE;CODAGENCIA;SIM
DELTA;GEN_CONTACORRENTE;CODBANCO;SIM
DELTA;GEN_CONTACORRENTE;CODCONTA;SIM
DELTA;GEN_CONTACORRENTE;CODDAC;NAO
DELTA;GEN_CONTACORRENTE;CODEMPITAUBOLETO;NAO
DELTA;GEN_CONTACORRENTE;CODEMPRESA;SIM
DELTA;GEN_CONTACORRENTE;CODLOTEARQUIVO;NAO
DELTA;GEN_CONTACORRENTE;DSCEMPRESA;NAO
DELTA;GEN_CONTACORRENTE;IDTDEBITOAUTOMATICO;NAO
DELTA;GEN_CONTACORRENTE;IDTDIASUTEIS;SIM
DELTA;GEN_CONTACORRENTE;IDTFRETEALTERNATIVO;NAO
DELTA;GEN_CONTACORRENTE;IDTPREFIXOAGENCIA;NAO
DELTA;GEN_CONTACORRENTE;IDTTAXAREGISTRO;SIM
DELTA;GEN_CONTACORRENTE;LOBIMAGEM;NAO
DELTA;GEN_CONTACORRENTE;NOMCONTACORRENTE;SIM
DELTA;GEN_CONTACORRENTE;NUMCONTACORRENTE;SIM
DELTA;GEN_CONTACORRENTE;NUMULTIMOTITULO;NAO
DELTA;GEN_CONTACORRENTE;QTDDIAATRASO;NAO
DELTA;GEN_CONTACORRENTE;VALTAXAREGISTRO;NAO
DELTA;GEN_CONTINENTE;CODCONTINENTE;SIM
DELTA;GEN_CONTINENTE;DSCCONTINENTE;SIM
DELTA;GEN_CONTROLEFORNECIMENTO;CODEMPRESA;SIM
DELTA;GEN_CONTROLEFORNECIMENTO;CODMODELONOTA;SIM
DELTA;GEN_CONTROLEFORNECIMENTO;CODUSUARIOPAGAMENTO;NAO
DELTA;GEN_CONTROLEFORNECIMENTO;DATPAGAMENTO;NAO
DELTA;GEN_CONTROLEFORNECIMENTO;DATPROTOCOLO;NAO
DELTA;GEN_CONTROLEFORNECIMENTO;DATREGISTRO;SIM
DELTA;GEN_CONTROLEFORNECIMENTO;IDTDEVOLVIDA;NAO
DELTA;GEN_CONTROLEFORNECIMENTO;IDTSITUACAO;SIM
DELTA;GEN_CONTROLEFORNECIMENTO;NUMNOTA;SIM
DELTA;GEN_CONTROLEFORNECIMENTO;OBSDEVOLUCAO;NAO
DELTA;GEN_CONTROLEFORNECIMENTO;VALPAGAMENTO;NAO
DELTA;GEN_CONTROLEPOSTAGEM;CODCONTROLEPOSTAGEM;SIM
DELTA;GEN_CONTROLEPOSTAGEM;CODUSUARIOCRIACAO;SIM
DELTA;GEN_CONTROLEPOSTAGEM;DATCRIACAO;SIM
DELTA;GEN_CONTROLEPOSTAGEM;DATPOSTAGEM;SIM
DELTA;GEN_CONTROLEPOSTAGEM;DATULTIMAVERIFICACAO;NAO
DELTA;GEN_CONTROLEPOSTAGEM;DSCCODRASTREAMENTO;SIM
DELTA;GEN_CONTROLEPOSTAGEM;DSCMD5ULTIMASITUACAO;NAO
DELTA;GEN_CONTROLEPOSTAGEM;DSCNOMDESTINATARIO;SIM
DELTA;GEN_CONTROLEPOSTAGEM;DSCOBJETO;SIM
DELTA;GEN_CONTROLEPOSTAGEM;IDTSITUACAO;SIM
DELTA;GEN_CONTROLEPOSTAGEM;IDTTIPOPOSTAGEM;SIM
DELTA;GEN_CONTROLEPOSTAGEM;OBSOBJETO;NAO
DELTA;GEN_CONTROLEPOSTAGEMNOTIFICA;CODCONTROLEPOSTAGEM;SIM
DELTA;GEN_CONTROLEPOSTAGEMNOTIFICA;DSCEMAIL;SIM
DELTA;GEN_CONTROLEVISITACLIENTEFOTO;CODCLIENTE;SIM
DELTA;GEN_CONTROLEVISITACLIENTEFOTO;CODVISITA;SIM
DELTA;GEN_CONTROLEVISITACLIENTEFOTO;DSCFOTO;NAO
DELTA;GEN_CONTROLEVISITACLIENTEFOTO;LOBFOTO;NAO
DELTA;GEN_CONTROLEVISITACLIENTEFOTO;NUMSEQUENCIA;SIM
DELTA;GEN_CONTROLEVISITAGRUPOPROD;CODGRUPO;SIM
DELTA;GEN_CONTROLEVISITAGRUPOPROD;CODVISITA;SIM
DELTA;GEN_CONTROLEVISITAPONTOCRITICO;CODCLIENTE;SIM
DELTA;GEN_CONTROLEVISITAPONTOCRITICO;CODPONTOCRITICO;SIM
DELTA;GEN_CONTROLEVISITAPONTOCRITICO;CODUSUARIOAVALIACAO;SIM
DELTA;GEN_CONTROLEVISITAPONTOCRITICO;CODUSUARIOSOLUCAO;SIM
DELTA;GEN_CONTROLEVISITAPONTOCRITICO;CODVISITA;SIM
DELTA;GEN_CONTROLEVISITAPONTOCRITICO;DSCAVALSUPERVISOR;NAO
DELTA;GEN_CONTROLEVISITAPONTOCRITICO;DSCSOLUCAOPROPOSTA;NAO
DELTA;GEN_CONTROLEVISITATPVENDA;CODTIPONEGOCIO;SIM
DELTA;GEN_CONTROLEVISITATPVENDA;CODTIPOVENDA;SIM
DELTA;GEN_CONTROLEVISITATPVENDA;CODVISITA;SIM
DELTA;GEN_CONTROLEVISITAUSUARIO;CODUSUARIO;SIM
DELTA;GEN_CONTROLEVISITAUSUARIO;CODVISITA;SIM
DELTA;GEN_CORDAOPADRAO;CODCORDAOPADRAO;SIM
DELTA;GEN_CORDAOPADRAO;CODPRODUTOCOLA;SIM
DELTA;GEN_CORDAOPADRAO;DSCCORDAOPADRAO;SIM
DELTA;GEN_CORDAOPADRAO;IDTCORDAOPADRAO;SIM
DELTA;GEN_CORDAOPADRAO;IDTSITUACAO;SIM
DELTA;GEN_CORDAOPADRAO;QTDCOLASEGURADORA;SIM
DELTA;GEN_CORDAOPADRAO;QTDCOLATUBO;SIM
DELTA;GEN_CORDAOPADRAO;QTDMETROS;SIM
DELTA;GEN_CORDAOPADRAOCOLA;CODCORDAOPADRAO;SIM
DELTA;GEN_CORDAOPADRAOCOLA;CODPRODUTOCOLA;SIM
DELTA;GEN_CORRECAOCONTROLELOG;CODAUDITORIA;SIM
DELTA;GEN_CORRECAOCONTROLELOG;CODCONTROLE;SIM
DELTA;GEN_CORRECAOCONTROLELOG;CODUSUARIO;SIM
DELTA;GEN_CORRECAOCONTROLELOG;DATAUDITORIA;SIM
DELTA;GEN_CORRECAOCONTROLELOG;DSCACAO;NAO
DELTA;GEN_CORRECAOCONTROLELOG;DSCANTIGO;NAO
DELTA;GEN_CORRECAOCONTROLELOG;DSCAUDITORIA;SIM
DELTA;GEN_CORRECAOCONTROLELOG;DSCCAMPO;NAO
DELTA;GEN_CORRECAOCONTROLELOG;DSCNOVO;NAO
DELTA;GEN_CORRECAOCONTROLELOG;DSCTERMINAL;SIM
DELTA;GEN_CORRECAOCONTROLELOG;NOMLOGIN;NAO
DELTA;GEN_CORRECAOCONTROLESITUACAO;CODCONTROLESITUACAO;SIM
DELTA;GEN_CORRECAOCONTROLESITUACAO;DSCCONTROLESITUACAO;NAO
DELTA;GEN_CORRECAOIMAGEM;CODEMPRESA;SIM
DELTA;GEN_CORRECAOIMAGEM;CODENDERECO;SIM
DELTA;GEN_CORRECAOIMAGEM;CODLOTE;SIM
DELTA;GEN_CORRECAOIMAGEM;CODMOTIVOTIPOFOTO;SIM
DELTA;GEN_CORRECAOIMAGEM;CODSEQUENCIAL;SIM
DELTA;GEN_CORRECAOIMAGEM;IMAGEM;NAO
DELTA;GEN_CORRECAOIMAGEM;NUMCORRECAO;SIM
DELTA;GEN_CORRECAOIMAGEM;SEQITEM;SIM
DELTA;GEN_CORRECAOIMAGEMTIPO;CODMOTIVOCORRECAO;SIM
DELTA;GEN_CORRECAOIMAGEMTIPO;CODMOTIVOCORRECAOTIPO;SIM
DELTA;GEN_CORRECAOMOTIVO;CODMOTIVOCORRECAO;SIM
DELTA;GEN_CORRECAOMOTIVO;CODTIPOCORRECAO;SIM
DELTA;GEN_CORRECAOMOTIVO;DSCMOTIVOCORRECAO;SIM
DELTA;GEN_CORRECAOMOTIVO;DSCOBSERVACAO;NAO
DELTA;GEN_CORRECAOMOTIVO;IDTATIVO;SIM
DELTA;GEN_CORRECAOMOTIVO;IDTBAIXAESTOQUE;SIM
DELTA;GEN_CORRECAOMOTIVO;IDTENVIAEMAILEXCLUIITEM;SIM
DELTA;GEN_CORRECAOMOTIVO;IDTGERACREDITO;SIM
DELTA;GEN_CORRECAOMOTIVO;IDTGERADEBITO;SIM
DELTA;GEN_CORRECAOMOTIVO;IDTGERADEMANDA;SIM
DELTA;GEN_CORRECAOMOTIVO;IDTMETAGERENTE;SIM
DELTA;GEN_CORRECAOMOTIVO;IDTOPERACOES;NAO
DELTA;GEN_CORRECAOMOTIVO;IDTPELICULA;SIM
DELTA;GEN_CORRECAOMOTIVO;IDTVALORCOBRADO;SIM
DELTA;GEN_CORRECAOMOTIVO;IDTVENCIMENTO;NAO
DELTA;GEN_CORRECAOMOTIVO;PCTLIMITEDIF;SIM
DELTA;GEN_CORRECAOMOTIVOTIPO;CODMOTIVOCORRECAO;SIM
DELTA;GEN_CORRECAOMOTIVOTIPO;CODMOTIVOTIPOCORRECAO;SIM
DELTA;GEN_CORRECAOMOTIVOTIPOFOTO;CODMOTIVOCORRECAO;SIM
DELTA;GEN_CORRECAOMOTIVOTIPOFOTO;CODMOTIVOTIPOFOTO;SIM
DELTA;GEN_CORRECAOMOTIVOTIPOFOTO;DSCTIPOFOTOCORRECAO;SIM
DELTA;GEN_CORRECAOMOTIVOTIPOFOTO;IDTATIVO;SIM
DELTA;GEN_CORRECAOMOTIVOTIPOFOTO;IDTOBRIGATORIO;SIM
DELTA;GEN_CORRECAOMOTIVOUSUARIO;CODMOTIVOCORRECAO;SIM
DELTA;GEN_CORRECAOMOTIVOUSUARIO;CODUSUARIO;SIM
DELTA;GEN_CORRECAOTIPO;CODTIPOCORRECAO;SIM
DELTA;GEN_CORRECAOTIPO;DSCTIPOCORRECAO;SIM
DELTA;GEN_CORRECAOUSUARIO;CODEMPRESA;SIM
DELTA;GEN_CORRECAOUSUARIO;CODUSUARIO;SIM
DELTA;GEN_CORRECAOUSUARIO;NUMCORRECAO;SIM
DELTA;GEN_CPU;CODCPU;SIM
DELTA;GEN_CPU;DSCCPU;SIM
DELTA;GEN_CST;CODCST;SIM
DELTA;GEN_CST;DSCORIGEM;NAO
DELTA;GEN_CST;DSCTRATAMENTOFISCAL;NAO
DELTA;GEN_CUPOMFISCAL;CODCFOP;SIM
DELTA;GEN_CUPOMFISCAL;CODCLIENTE;SIM
DELTA;GEN_CUPOMFISCAL;CODCONTABIL;SIM
DELTA;GEN_CUPOMFISCAL;CODEMPRESA;SIM
DELTA;GEN_CUPOMFISCAL;CODENDENTREGA;NAO
DELTA;GEN_CUPOMFISCAL;CODMODELO;NAO
